"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043270","positive regulation of monoatomic ion transport","90/4940","194/18860",0.463917525773196,1.77115071580617,6.4315801675668,9.71374137029382e-10,4.87046632246492e-07,4.02376643546543e-07,"SLC6A4/FHL1/CAV1/KCNN4/P2RY6/SCN4B/WFS1/TRPV2/FXYD6/STK39/GRIN1/ACTN2/CHRM1/P2RY1/GAL/NPSR1/TESC/VMP1/LILRA5/FXYD1/PDGFB/GPER1/ADCYAP1R1/EDN1/F2RL3/F2/STAC/ATP2A1/SNCA/AKAP7/LCN2/ATP1B2/MCHR1/STAC3/CEMIP/CACNB3/APLNR/WNK2/CCL2/SCN2B/MYLK/AMIGO1/JPH2/CD19/CAMK2A/TRPV3/ISL1/ATP1B1/CXCL12/THY1/TRPA1/UCN/P2RX1/KCNE1/NTSR1/KCNC2/WNK3/IL13/PLA2G1B/ASPH/G6PD/EDN3/P2RX5/TRPC3/CRACR2A/P2RX2/KCNC1/SCN5A/PKP2/KCNH2/SCN3B/P2RY12/CXCL9/CX3CL1/ADRA2A/NKX2-5/OPRK1/P2RX3/NOS1/HAP1/CFTR/IFNG/LRRC26/ADORA1/GCG/CASR/FXYD4/HCRT/LEP/STAC2",90
"GO:0019731","antibacterial humoral response","46/4940","78/18860",0.58974358974359,2.25153119485103,6.5981357935672,9.73678181765392e-10,4.87046632246492e-07,4.02376643546543e-07,"FGB/WFDC3/IGHG4/H2BC6/HLA-E/H2BC8/H2BC7/CALCA/IGHG1/IGHG3/IGHG2/BPIFA1/H2BC4/CAMP/WFDC10B/H2BC11/IGKV3-20/TF/FGA/H2BC12/WFDC2/IGHA2/DEFA3/H2BC10/LGALS4/IGHA1/MMP7/VIP/CTSG/PLA2G1B/IGHM/H2BC21/DEFA4/PI3/SLPI/WFDC13/SPINK5/IGHD/LTF/SPRR2A/H2BC12L/RNASE7/KLK3/DEFB1/WFDC11/DEFA5",46
"GO:0050878","regulation of body fluid levels","156/4940","389/18860",0.401028277634961,1.53105127858206,6.3047699185901,1.06676265051937e-09,4.87046632246492e-07,4.02376643546543e-07,"EMP2/EDNRB/PRKCE/SLC6A4/ANGPT4/CAV1/FGL1/XDH/HEG1/SCUBE1/NME1/HBB/FGB/THBD/F8/KCNN4/WFS1/HPS5/WNT3A/VWF/NPR1/PEAR1/FLI1/CDO1/F12/TSPAN18/SELP/TUBB1/INPP5K/SLC4A1/PROC/GNAQ/MPIG6B/CD36/HYAL2/STK39/COL3A1/CORO2B/MYL9/CEACAM1/CHRM1/P2RY1/FAP/ANGPT1/GAS6/MMRN1/EPHB2/PLAU/SLC7A11/IL6/GJA5/FOXB1/PDIA2/GP9/PDGFB/EDN1/F2RL3/AGR2/SVEP1/PROS1/SERPING1/FGF10/TLR4/ANGPTL1/UBASH3B/COMP/ANGPTL7/GPI/BPIFA1/SOCS2/ADTRP/CAD/GATA1/AQP4/PLA2G4A/TFPI2/PRKCQ/NPR3/F2/PRICKLE1/ABCB1/ADGRG1/SLC6A3/HGFAC/DGKI/AVPR2/MUC2/EMILIN2/PRKG1/ENTPD2/APLNR/PTPRO/ANXA8/AQP6/FBLN1/FGA/FCER1G/NEGR1/F5/F11/F7/TBXA2R/F10/APLN/PDPN/ITGA2/CYP4F11/C4BPB/P2RX1/FERMT3/PRRG3/CPB2/VIP/F2RL1/CTSG/WNK3/SLC22A4/HNF4A/SAA1/HRG/PF4/TSPAN8/SERPINE2/TSPAN32/ADAMTS18/ERBB4/PLAT/AQP1/OXT/KRT1/CEL/KNG1/ANGPTL4/PRLR/TTR/PRSS56/P2RY12/ADRA2A/ITGB3/OPRK1/F2RL2/CFTR/PROZ/AQP5/SCNN1G/ADORA1/NEURL1/NKX2-3/DGKB/NPPB/F13B/FGG/HTR4/VTN/CYP4F2/AVP",156
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","120/4940","281/18860",0.427046263345196,1.63038310256891,6.34234325768661,1.13691612455708e-09,4.87046632246492e-07,4.02376643546543e-07,"S1PR1/RAMP3/ADM2/RAMP2/CALCRL/GRK5/ADRB2/VIPR1/RXFP1/GPR146/ADGRF4/ADCY4/GNAQ/C5AR1/FPR2/RAPGEF4/CHRM1/ADRB1/P2RY1/S1PR4/MARCO/PDE2A/CALCA/GPR4/GPBAR1/FFAR4/PTH1R/GPER1/ADCYAP1R1/EDN1/PTGIR/PTGER4/INSL3/FPR1/GPR37/RAMP1/ADRA1A/UCN2/RIMS2/PTHLH/TSHR/GPR78/AVPR2/HTR1D/MCHR1/ADCY9/APLNR/MTNR1A/CHRM2/CALCB/GCGR/GRM4/ADGRF1/TBXA2R/APLN/ADRA1D/OPRD1/CXCL12/GPR65/VIP/ADCY8/MC4R/S1PR5/GPR88/RXFP2/GRM3/GIP/PF4/CNR1/LHCGR/GALR2/APELA/GABBR2/CCR3/MC5R/ADGRD1/HTR6/PDE10A/APLP1/ADGRF5/CORT/GPR37L1/CALCR/ADGRG4/P2RY12/CXCL9/ADRA2A/ITGB3/PTH2R/OPRK1/NOS1/ADGRL3/OPRM1/PTGFR/CHRM4/ADORA1/GPR12/GCG/IAPP/AKAP12/FSHR/GPRC6A/OR51E2/GPR26/CASR/CRHR2/TCP11/HRH3/HTR4/CHGA/MC2R/UCN3/GRIK3/TAAR1/GNAT1/GPR101/AVP/PTH/HTR1A/HTR1E",120
"GO:0071695","anatomical structure maturation","122/4940","287/18860",0.425087108013937,1.6229034123771,6.33466738251973,1.16518333073323e-09,4.87046632246492e-07,4.02376643546543e-07,"EPAS1/S1PR1/ACVRL1/KIF14/EDNRB/CDH5/GREM1/TAL1/CCNB1/FERMT1/SPINK1/CABYR/PAEP/AURKA/TRIP13/RECK/MYOC/BHLHA15/ANKS1A/TDRKH/GLDN/LGI4/GATA2/TMEM79/RAC3/CDH3/FUT6/GAL/PABPC1L/FBXO41/RUNX2/RFLNB/HOXB13/NTN4/PTH1R/FLVCR1/SOX18/EDN1/HOXA5/NSUN2/SMIM45/TDRD5/CNGB1/KLF2/SLC26A6/VSX1/SLC24A4/PTPRN/ADAMTS12/KCNQ3/BTK/PHOSPHO1/CDK5R1/CATSPERT/RFLNA/C1QA/LHX6/PGR/CCDC154/BMP2/ASCL1/EPB42/TUBB8/CDK5R2/ZBTB16/FOXA1/PPARG/RET/LRRK2/BFSP2/SCARF1/CNTNAP2/HID1/BRCA2/EPHA8/RHEX/KCNE1/CX3CR1/DCHS1/TDRD1/CDKN1C/CATSPERD/RXFP2/C1QL1/TRIM58/TBX6/EREG/NKX6-1/LCN6/ROPN1L/G6PD/IL21/P2RX5/MSX2/ADGRB3/CEND1/WNT10B/CNTN2/TGFB2/CX3CL1/ZAR1L/PLA2G3/SLC26A3/CFTR/PLA2G10/DAZL/SPINK5/CCL19/SLC22A14/NPPC/LTF/WNT1/CATSPER4/SIX3/IHH/DEFB1/TCP11/EPO/ACTN3/ADAM7/LEP/PTH",122
"GO:0043269","regulation of monoatomic ion transport","175/4940","449/18860",0.389755011135857,1.48801204656321,6.23473804671756,1.41700904204866e-09,5.55290418352819e-07,4.58756677363254e-07,"PRKCE/SLC6A4/FHL1/ADRB2/CAV1/SPINK1/JPH4/KCNN4/P2RY6/SCN4B/WFS1/TRPV2/PLPP4/DPP6/FXYD6/INPP5K/PRKG2/STK39/GRIN1/ACTN2/CHRM1/P2RY1/GRIA1/CLDN10/GAL/NKAIN1/AHNAK/CALCA/VAMP2/NPSR1/TESC/NKAIN3/HPCA/CASQ2/VMP1/LILRA5/NKAIN4/REM1/FXYD1/PDGFB/STOM/GPER1/ADCYAP1R1/EDN1/F2RL3/UTRN/KCNIP1/KCNAB1/UBASH3B/PPIF/BPIFA1/ATP1A2/GPR35/CBARP/GRIN2D/F2/STAC/ATP2A1/SNCA/EGF/ABCB1/CAV3/AKAP7/LCN2/AGT/ATP1B2/MCHR1/STAC3/CEMIP/CACNB3/APLNR/WNK2/MMP9/KCNJ10/KCNAB2/CCL2/SCN2B/JPH3/MYLK/SLC31A2/KCNJ5/AMIGO1/JPH2/CD19/KCNG2/CAMK2A/TRPV3/LIME1/ISL1/HOMER3/OPRD1/ATP1B1/CXCL12/CAMK2B/THY1/TRPA1/UCN/RGS9/P2RX1/KCNE1/PER1/NTSR1/GRAMD2A/DPP10/KCNC2/WNK3/IL13/EFHB/CA7/KCNJ8/PLA2G1B/SERPINE2/ASPH/G6PD/TMC1/EDN3/P2RX5/CA2/TRPC3/KCNJ6/CRACR2A/KCNJ15/P2RX2/KCNC1/SCN5A/PKP2/CALML3/KCNH2/SCN3B/P2RY12/CXCL9/KCNF1/ATP4A/BEST3/CX3CL1/ADRA2A/HAMP/ITGB3/PCSK9/NKX2-5/KCNRG/KCNG1/OPRK1/GRIN3B/NKAIN2/P2RX3/NOS1/KCNJ18/GABRE/PDZK1/HAP1/CFTR/IFNG/METTL21C/KCNJ13/LRRC26/ADORA1/GRIN2C/GCG/GRIN2A/CACNG6/KCNJ1/EPPIN/KCNJ4/KCNIP4/KCNJ16/CASR/EPO/FXYD4/HCRT/LEP/KCNJ9/STAC2/KCNK16/HTR1A",175
"GO:0003002","regionalization","172/4940","440/18860",0.390909090909091,1.49241810820758,6.2261377890577,1.51107530999818e-09,5.57320129040505e-07,4.6043353563474e-07,"ACVRL1/GREM1/XRCC2/PITX2/FOXF1/STIL/SMAD6/OTX1/SOX17/BARX1/FEZF1/AURKA/KAT2A/DLL3/BMPR2/WNT3A/TGFBR2/ARC/HOXB9/WNT3/TBX3/TBX2/TDRKH/ARL13B/SP8/ENG/PAX7/HOXC13/DMRTA2/HOXC11/HOXC10/MESP1/MESP2/HES6/EGR2/HOXA10/TLL2/LHX2/FOXB1/SOX18/EDN1/HOXA5/SOSTDC1/NDRG4/TDRD5/SIX1/FGF10/FGF2/ARL6/SIX2/TBXT/RNF207/NKX3-2/HOXC9/PRICKLE1/CDX2/ADGRG1/PRKDC/FGFR2/LHX1/C1QA/GPC3/HOXB7/ZEB2/HHIP/APLNR/TLL1/FOXH1/BMP2/ASCL1/GDNF/BASP1/CDX1/HOXB8/ZBTB16/HOXC6/FOXA1/BTG2/HOXC8/HEYL/ISL1/HOXD4/HOXA4/HOXA11/WNT2B/GATA5/CFAP53/HOXC4/MDFI/EMX1/TBX18/HOXD13/LEFTY2/TDRD1/CIROP/CFAP52/HEY2/DLX1/NKD1/HELT/HOXD3/ODAD4/TBX6/WNT7A/ROBO2/VAX2/GSC/HOXB2/DKK1/LFNG/HOXB3/HES7/BHLHE41/PCDH8/CHRD/DRC1/COBL/ALX1/MSX2/ENKUR/NEUROD1/HOXD11/GBX2/MEOX2/DLX2/CYP26B1/LMX1B/WNT2/FOXD1/PCSK6/DNAI2/ODAD3/ODAD2/FOXG1/NOTO/OTX2/DNAI1/DNAAF1/SFRP2/WNT8B/TBR1/MEOX1/ZIC3/CIMAP3/DNAAF3/NKX2-5/DMRT3/POU5F1/CFAP45/SOX1/WNT1/HOXA9/DAW1/PAX6/IRX1/LHX3/SIX3/EN1/GATA4/HOXC5/FOXN4/IHH/ALX4/TBX20/HOXB1/FGF8/NKX2-2/CFC1/GSX2/FEZF2/RIPPLY2/CER1",172
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","80/4940","168/18860",0.476190476190476,1.81800655484866,6.34434403628231,1.80686533759395e-09,6.2939142592856e-07,5.19975691596482e-07,"PECAM1/ROBO4/CDH5/IGSF9/CELSR3/NECTIN4/PLXNB3/CEACAM5/PCDH12/CDH17/ESAM/CEACAM1/CDH3/PCDH17/PCDHGB7/CNTN6/NEXN/CDHR2/PCDHGC3/PTPRM/NECTIN1/CDH13/CDH24/DSG2/PCDH15/CDH15/AMIGO1/RET/PCDHGA12/EMB/CADM1/PCDH7/FAT1/CDHR5/DCHS1/CDH18/CDH23/CDH19/DSG3/HMCN2/DSG4/PCDH9/PCDHGA1/MYPN/FAT2/CDH2/ROBO2/FAT3/PCDHA5/PCDH8/CEACAM6/FAT4/PCDHGA8/PCDHA6/IGSF11/PCDHA9/SDK1/CNTN2/PCDHB8/PCDHA8/PCDHA7/PCDHA12/CDHR3/CDH20/CLSTN2/CDHR4/CDH7/PCDHA4/PCDHA11/CADM3/PCDH11X/DSC1/PTPRT/PCDH10/CDH12/L1CAM/DSG1/DCHS2/DSC3/CDH22",80
"GO:0008037","cell recognition","81/4940","172/18860",0.47093023255814,1.79792392430091,6.26249633363094,2.76037669719282e-09,9.10924310073631e-07,7.52565857445201e-07,"PECAM1/ROBO4/FCN3/IGSF9/PAEP/COLEC10/TNFRSF21/PEAR1/CLEC4M/PCDH12/SEMA5A/CCT3/DCST1/CD36/MASP1/FUT3/DCST2/EPHB2/CNTN6/NEXN/CFP/CCT5/NTM/ZP3/FOLR3/NEDD9/CDK5R1/LY6K/CRTAC1/MEGF10/COLEC12/VCAN/PLA2G5/IGLON5/OVGP1/FCN1/PTX3/SFTPA1/AMIGO1/ADGRB1/ADAM32/LBP/EPHB3/ALDOA/DOCK8/CNTNAP2/EMB/C4BPB/CADM1/ACR/GAP43/PRF1/FETUB/ADAM2/CNR1/MYPN/ROBO2/SPACA4/EPHB1/OPCML/TULP1/CRTAM/ATP8B3/CLGN/TEX101/FOXG1/CNTN2/ZPBP2/PCDHA7/ZAN/ZP1/IZUMO1/CCL19/ADAM18/SPACA3/LYPD4/PRSS55/ZPBP/CRP/PRSS37/FEZF2",81
"GO:0071459","protein localization to chromosome, centromeric region","29/4940","41/18860",0.707317073170732,2.7004048582996,6.49305649256483,3.07632096435514e-09,9.64426622325336e-07,7.96767129767981e-07,"BUB1B/CENPA/AURKB/TTK/KNL1/KNTC1/CDK1/MTBP/SPDL1/MIS18A/HASPIN/H2AC8/H4C5/ZWILCH/H4C8/H4C14/H4C12/H4C9/H2BC11/H4C3/H4C2/H4C4/H2AC4/H4C11/H4C1/H4C16/H4C13/H4C15/H4C6",29
"GO:0045165","cell fate commitment","126/4940","304/18860",0.414473684210526,1.58238333688472,6.09827124493194,4.11075545741956e-09,1.22735412942955e-06,1.01398634616349e-06,"EPAS1/TAL1/MNX1/ONECUT1/SOX17/PITX1/NOTCH4/ONECUT2/SPN/WNT3A/TBX15/SPDEF/FOXI3/WNT3/TBX3/LATS2/TBX2/TRIM15/PAX7/GATA2/POU3F2/KLF4/DMRTA2/TBX4/TNXB/HOXC10/FOXP3/PRDM11/MESP1/RUNX2/DHH/IL6/POU4F1/ESRP1/SOX18/EDN1/SOSTDC1/IL23A/SIX1/FGF10/FGF2/TENM4/TBX5/SIX2/TBXT/GATA1/NR2E1/SOCS3/PRDM12/GATA6/PRKDC/FGFR2/TBX10/MITF/EPOP/NTRK3/HOXA13/JAK3/BMP2/GCM1/ASCL1/SOX5/FOXA1/PPARG/WNT9A/ISL1/PDPN/TFAP2C/HOXA11/WNT2B/GATA5/TBX18/GAP43/HEY2/BATF/WNT10A/DLX1/WNT6/TBX6/ATOH7/WNT7A/GSC/DKK1/ISL2/CD69/EYA2/ERBB4/WNT16/NEUROD1/DLX2/CYP26B1/SOX9/WNT2/WNT10B/FOXG1/SFRP2/TGFB2/WNT8B/SOX2/TBR1/NKX2-5/GBX1/ARX/DMRT3/POU5F1/NKX6-3/SOX1/WNT1/ATOH1/PAX6/LHX3/GATA4/NKX2-3/FOXN4/IHH/TBX20/BARHL2/VSX2/OLIG2/FGF8/NKX2-2/OLIG3/TLX3/GSX2/FEZF2/MYL2",126
"GO:0048562","embryonic organ morphogenesis","127/4940","308/18860",0.412337662337662,1.57422840317577,6.05296061109719,5.2050056898837e-09,1.48342662161685e-06,1.22554224879989e-06,"CTHRC1/COL11A1/PITX2/FOXF1/STIL/NDST1/OTX1/SOX17/TFAP2A/GRHL3/STRA6/MYO7A/WNT3A/TBX15/TGFBR2/TCF21/HOXB9/TBX3/TBX2/SIX4/GJB6/ARL13B/ENG/GATA2/LHFPL5/ITGA8/HOXC11/EPHB2/MESP1/MYO3B/RUNX2/SOX11/SHOX2/FLVCR1/SOX18/EDN1/HOXA5/NDRG4/SIX1/FGF10/ZEB1/CHRNA9/DLX6/SIX2/TTC39C/RNF207/FOXE1/MYCN/EFEMP1/NKX3-2/NECTIN1/HOXC9/NR4A3/PPP1R35/FGFR2/LHX1/HOXB7/TWIST1/INSIG1/USH1C/HLX/APLNR/FOXH1/DLX5/MFAP2/STRC/HOXB8/HYAL1/SCRIB/USH1G/SOBP/SATB2/HOXD4/HOXA4/LRIG3/MMP14/HOXA11/COL2A1/HOXC4/MDFI/HOXA1/TBX18/FOXF2/CDH23/RBP4/FOXL2/RDH10/HOXD3/ZIC1/ALX3/VAX2/GSC/HOXB2/HOXB3/ALX1/OSR2/WNT16/NEUROD1/HOXD11/GBX2/DLX2/SOX9/MMP16/TH/FOXG1/NOTO/DNAAF1/HMX2/ZIC3/NKX2-5/HPN/FBN2/POU4F3/WNT1/HOXA9/ATOH1/PAX6/FBN3/SIX3/GATA4/FOXN4/IHH/ALX4/TBX20/MYO3A/HOXB1/FGF8",127
"GO:0007586","digestion","71/4940","148/18860",0.47972972972973,1.83151876572929,6.04986933975665,9.81359757653475e-09,2.67527203499447e-06,2.21019284549783e-06,"GCNT3/MDK/VIL1/NMU/TFF1/KCNN4/LDLR/INAVA/MUC13/CD36/STK39/CHRM1/CLPSL2/PRSS2/SLC2A5/PRSS3/NPSR1/TFF2/NPC1L1/FGF10/AKR1C2/SLC26A6/TLR4/PRSS1/DAO/UCN2/MUC6/VSIG1/CLPSL1/ABCB1/LIPA/MUC2/MUC4/SGK1/TFF3/AKR1C1/NEGR1/SST/SLC9A4/CLDN2/CRACD/RBP4/ASAH2/WNK3/AKR1D1/NR1I2/PBLD/AQP1/OXT/NEUROD1/MOGAT2/SOX9/CEL/ADRA2A/HAMP/OPRK1/ARX/CLPS/AQP5/IL17A/ABCG8/NPPC/CYP8B1/NKX2-3/APOA2/HTR4/UCN3/LEP/CCKBR/APOA4/GKN1",71
"GO:0045109","intermediate filament organization","43/4940","75/18860",0.573333333333333,2.18887989203779,6.14562704202531,1.12037382003734e-08,2.71954322760211e-06,2.24676777017208e-06,"KRT16/KRT81/KRT80/DES/KRT6A/DSP/KRT83/INA/GFAP/KRT79/KRT6B/KRT15/VIM/KRT20/KRT3/KRT17/KRT14/BFSP2/KRT78/KRT86/KRT75/NEFH/KRT19/KRT6C/KRT27/PKP1/KRT1/NEFL/KRT4/PKP2/KRT32/KRT23/KRT72/KRT36/KRT39/KRT12/KRT34/KRT40/KRT33B/KRT31/KRT9/KRT24/KRT38",43
"GO:0006813","potassium ion transport","103/4940","240/18860",0.429166666666667,1.63847840755735,5.93014324749888,1.22148368990896e-08,2.71954322760211e-06,2.24676777017208e-06,"FHL1/CAV1/SLC24A2/KCNN4/DPP6/FXYD6/STK39/ACTN2/GAL/HCN3/KCNMB3/VAMP2/SLC12A4/KCNA5/CASQ2/GJA5/MCOLN1/FXYD1/KCNA4/KCNT2/KCNIP1/KCNAB1/CNGB1/KCNQ5/SLC24A4/ATP1A2/KCNQ3/SLC12A8/SLC9A7/CAV3/KCND2/AKAP7/HCN2/ATP1B2/KCNQ2/KCNU1/KCNJ10/KCNE4/KCNAB2/SLC9A3/KCNK3/SLC12A7/KCNK12/KCNJ5/AMIGO1/KCNK5/KCNG2/KCNK9/ATP1B1/KCNK1/SLC9A4/KCNV1/KCNE1/DPP10/KCNA10/KCNC2/KCNA7/SLC9A2/KCNJ8/KCNH8/CNGA4/ATP4B/KCNN1/KCNN3/EDN3/TRPM5/KCNJ6/AQP1/KCNJ15/KCNC1/KCNH4/ATP1A3/KCNMB2/PKD2L1/KCNH2/KCNK2/KCNK10/KCNF1/ATP4A/ADRA2A/HCN1/KCNK15/KCNRG/KCNG1/HPN/OPRK1/NOS1/KCNJ18/KCNJ13/LRRC26/ADORA1/KCNT1/KCNJ1/KCNV2/KCNJ4/KCNIP4/KCNJ16/KCNH7/FXYD4/SLC12A3/HCRT/KCNJ9/KCNK16",103
"GO:0071805","potassium ion transmembrane transport","92/4940","208/18860",0.442307692307692,1.68864839613827,5.94935236059227,1.23963799868837e-08,2.71954322760211e-06,2.24676777017208e-06,"FHL1/CAV1/SLC24A2/KCNN4/DPP6/STK39/GAL/HCN3/KCNMB3/VAMP2/SLC12A4/KCNA5/MCOLN1/KCNA4/KCNT2/KCNIP1/KCNAB1/KCNQ5/SLC24A4/ATP1A2/KCNQ3/SLC12A8/SLC9A7/CAV3/KCND2/AKAP7/HCN2/ATP1B2/KCNQ2/KCNU1/KCNJ10/KCNE4/KCNAB2/SLC9A3/KCNK3/SLC12A7/KCNK12/KCNJ5/AMIGO1/KCNK5/KCNG2/KCNK9/ATP1B1/KCNK1/SLC9A4/KCNV1/KCNE1/DPP10/KCNA10/KCNC2/KCNA7/SLC9A2/KCNJ8/KCNH8/ATP4B/KCNN1/KCNN3/EDN3/TRPM5/KCNJ6/AQP1/KCNJ15/KCNC1/KCNH4/ATP1A3/KCNMB2/PKD2L1/KCNH2/KCNK2/KCNK10/KCNF1/ATP4A/HCN1/KCNK15/KCNRG/KCNG1/HPN/OPRK1/KCNJ18/KCNJ13/LRRC26/KCNT1/KCNJ1/KCNV2/KCNJ4/KCNIP4/KCNJ16/KCNH7/FXYD4/SLC12A3/KCNJ9/KCNK16",92
"GO:0007411","axon guidance","104/4940","243/18860",0.42798353909465,1.63396144682694,5.92535428323381,1.24037160869643e-08,2.71954322760211e-06,2.24676777017208e-06,"SEMA3G/PTPRH/ROBO4/EPHA10/TUBB3/EFNA4/IGSF9/CELSR3/EFNA3/NOVA2/FEZ1/SLIT2/FEZF1/ANOS1/SEMA6A/EFNA2/BMPR2/WNT3A/WNT3/TNR/SEMA5A/SLIT3/RAC3/TUBB2B/EPHB2/MYH10/CNTN6/DCC/EGR2/NTN4/NEXN/LHX2/EDN1/SEMA4B/ARTN/PTPRM/LAMB2/KIFC2/KIF5A/PRKCQ/NECTIN1/CDK5R1/SEMA6D/NR4A3/LHX1/FLRT3/BDNF/PTPRO/EFNA5/DLX5/GDNF/CDK5R2/PLXNA3/GFRA3/RET/ISL1/EPHB3/CXCL12/EMB/DPYSL5/EPHA8/NDP/GAP43/SEMA3A/SEMA3B/NFASC/HMCN2/PLEKHG4/ATOH7/MYPN/ERBB2/ETV1/ROBO2/EVX1/ISL2/EPHB1/EDN3/EPHA6/CHL1/PLEKHG4B/VAX1/GBX2/FOXD1/NELL2/DRGX/FOXG1/SEMA3D/CNTN2/OTX2/KIF5C/TGFB2/TBR1/GBX1/ARX/PLA2G10/POU4F3/NTN3/ATOH1/PAX6/LHX3/L1CAM/EPHA7/FGF8/FEZF2",104
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","66/4940","135/18860",0.488888888888889,1.86648672964462,6.01895468929745,1.25096977540753e-08,2.71954322760211e-06,2.24676777017208e-06,"H2BC6/PGLYRP4/CXCL14/GAPDH/H2BC8/KRT6A/PGLYRP3/H2BC7/CALCA/CCL23/CXCL2/BPIFA1/H2BC4/F2/CAMP/CCL24/CXCL13/H2BC11/CCL2/CCL25/H2BC12/TSLP/CXCL3/CXCL12/PGLYRP1/DEFA3/S100A7/H2BC10/CCL14/LGALS4/MMP7/VIP/REG1A/S100A12/HRG/PF4/PLA2G1B/H2BC21/CCL7/NTS/PPBP/DEFA4/KNG1/CCL16/CXCL9/CX3CL1/CCL18/HAMP/CCL1/CCL26/SPINK5/CCL20/CCL19/IL17A/DEFB126/LTF/H2BC12L/RNASE7/CXCL6/S100A9/KLK3/DEFB1/NPPB/DEFB4A/DEFA5/SPAG11B",66
"GO:0042445","hormone metabolic process","105/4940","246/18860",0.426829268292683,1.62955465587045,5.92085364320319,1.25784296013495e-08,2.71954322760211e-06,2.24676777017208e-06,"CRABP2/EDNRB/SPP1/AKR1B10/AKR1B15/PCSK1/ACE/GAL/CLCN2/KLK6/SRD5A1/SCG5/ADH1B/CYP27C1/DUOX1/P4HB/GHR/AKR1C2/UGT2B15/SRD5A3/BCHE/PAPSS2/DIO2/FOXE1/MME/CGA/PDE8B/EGR1/BCO1/GNB3/DHRS11/HSD17B1/HSD17B6/CYP1A2/DUOXA1/BMP2/DAB2/UGT2B11/FOXA1/SLC5A5/CYP2D6/AKR1C1/AKR1C4/SULT1A1/LHB/CYP3A7/BACE2/HID1/CPA3/AWAT2/PCSK1N/AFP/CYP17A1/DDO/DKK3/UGT1A1/CTSG/NR5A2/RBP4/LRAT/RDH10/TPO/AKR1C3/AKR1D1/LHCGR/CMA1/CRHBP/NR5A1/CYP26A1/ADH1A/CYP21A2/CYP26B1/CYP19A1/DPP4/CEL/AANAT/PCSK6/UGT2B28/GCNT4/ERO1B/BCO2/CYP2C9/UGT1A7/HPN/CYP2C18/IYD/DHRS2/CYP1A1/HSD17B2/UGT2B10/MEP1A/DIO1/FSHR/UGT1A8/ADH4/CHST9/ADH1C/CYP2W1/PRLHR/RPE65/PCSK2/LEP/RDH8/HSD3B2/UGT2B7",105
"GO:0097485","neuron projection guidance","104/4940","244/18860",0.426229508196721,1.62726488352028,5.87497320255312,1.60994772347057e-08,3.36479074205349e-06,2.77984306919251e-06,"SEMA3G/PTPRH/ROBO4/EPHA10/TUBB3/EFNA4/IGSF9/CELSR3/EFNA3/NOVA2/FEZ1/SLIT2/FEZF1/ANOS1/SEMA6A/EFNA2/BMPR2/WNT3A/WNT3/TNR/SEMA5A/SLIT3/RAC3/TUBB2B/EPHB2/MYH10/CNTN6/DCC/EGR2/NTN4/NEXN/LHX2/EDN1/SEMA4B/ARTN/PTPRM/LAMB2/KIFC2/KIF5A/PRKCQ/NECTIN1/CDK5R1/SEMA6D/NR4A3/LHX1/FLRT3/BDNF/PTPRO/EFNA5/DLX5/GDNF/CDK5R2/PLXNA3/GFRA3/RET/ISL1/EPHB3/CXCL12/EMB/DPYSL5/EPHA8/NDP/GAP43/SEMA3A/SEMA3B/NFASC/HMCN2/PLEKHG4/ATOH7/MYPN/ERBB2/ETV1/ROBO2/EVX1/ISL2/EPHB1/EDN3/EPHA6/CHL1/PLEKHG4B/VAX1/GBX2/FOXD1/NELL2/DRGX/FOXG1/SEMA3D/CNTN2/OTX2/KIF5C/TGFB2/TBR1/GBX1/ARX/PLA2G10/POU4F3/NTN3/ATOH1/PAX6/LHX3/L1CAM/EPHA7/FGF8/FEZF2",104
"GO:1903046","meiotic cell cycle process","98/4940","227/18860",0.431718061674009,1.6482191585368,5.85324343150905,1.90702893533446e-08,3.85711981437002e-06,3.18658383388145e-06,"TOP2A/CDC25C/ASPM/CDC20/NUF2/PLK1/SKA3/CCNB2/SGO1/TTK/RAD54L/NDC80/ZWINT/NCAPH/BRIP1/PKMYT1/ESPL1/KNL1/CCNE1/EME1/SKA1/AURKA/FANCA/PTTG1/P3H4/TOP6BL/RAD51/FANCD2/TRIP13/CDC25A/RAD54B/FIGNL1/DCAF13/TDRKH/BRDT/HSF2BP/RAD51AP1/TESMIN/CCNE2/FBXO43/HORMAD1/OVOL1/TEX11/EDN1/NSUN2/SHOC1/TUBG1/INCENP/NDC1/KIF18A/MSH5/MEIOC/TUBB8/TEX19/NCAPD2/MCMDC2/SYCE3/BRME1/BRCA2/DMRTC2/SPIRE2/MEIOB/ANKLE1/DMRT1/MYBL1/SYCP2/EME2/C14orf39/DDX4/MAJIN/RNF212/TAF1L/TEX15/MND1/EREG/CKS2/SYCE1L/STRA8/MSX2/SPDYA/REC114/STAG3/MAEL/CYP26B1/MOV10L1/RBM46/MEIOSIN/PRDM9/TDRD12/DAZL/PTTG3P/NPPC/CCNA1/RPL10L/PIWIL2/ASZ1/SHCBP1L/MEI4",98
